id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
73,1307301564189614080,2020-09-19 12:52:36,A field marshal plays a game of marbles with a fox.,None,None,None,None,None,118,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
74,1307241164605513729,2020-09-19 08:52:35,An Albanian judge sentences a traitor to be devoured by a gigantic sea serpent.,None,None,None,None,None,192,29,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
75,1307180765294129156,2020-09-19 04:52:35,An American necromancer bans people from owning candles.,None,None,None,None,None,415,45,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
76,1307120365521567744,2020-09-19 00:52:34,"An archangel hears of a pizza that can destroy metaphysics, and becomes obsessed with finding it.",None,None,None,None,None,445,102,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
77,1307059966042427394,2020-09-18 20:52:34,There is a 12th century Basque prophecy that you will dance all night with an encyclopedia.,None,None,None,None,None,461,91,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
78,1306999566449827840,2020-09-18 16:52:34,Serendipity is giving birth to a baby: Postmodernism.,None,None,None,None,None,434,73,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
79,1306939166949687296,2020-09-18 12:52:33,An archduke wants to buy Sesame Street.,None,None,None,None,None,280,45,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
80,1306878767244156930,2020-09-18 08:52:33,A radish celebrates its graduation from university.,None,None,None,None,None,325,56,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
81,1306818367819407360,2020-09-18 04:52:33,An essay causes anyone who reads it to turn into a sphere.,None,None,None,None,None,688,108,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
82,1306757968172441600,2020-09-18 00:52:32,An ancient boy appears in the Paris Catacombs. He knows exactly what to do.,None,None,None,None,None,903,179,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
83,1306697568634548224,2020-09-17 20:52:32,A sexually frustrated duke announces that he wishes to have sexual intercourse with utilitarianism.,None,None,None,None,None,588,86,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
84,1306697568634548224,2020-09-17 20:52:32,A sexually frustrated duke announces that he wishes to have sexual intercourse with utilitarianism.,None,None,None,None,None,588,86,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
85,1306637168949882881,2020-09-17 16:52:31,A cobra enjoys reading the philosophy of Derrida.,None,None,None,None,None,286,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
86,1306576769454018560,2020-09-17 12:52:31,A dentist in Wisconsin flies to Lapland on her lunch break.,None,None,None,None,None,86,12,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
87,1306516370130001920,2020-09-17 08:52:31,You are walking through an underwater city. Ahead of you is a road paved with pearls.,None,None,None,None,None,565,107,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
88,1306455970864717824,2020-09-17 04:52:30,At dawn miniature kittens roam the streets of Liverpool.,None,None,None,None,None,551,133,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
89,1306395571389825026,2020-09-17 00:52:30,An embittered clown receives the memories of Cher.,None,None,None,None,None,354,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
90,1306335172061659137,2020-09-16 20:52:30,A countess hatches a plan to destroy misogyny.,None,None,None,None,None,556,118,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
91,1306274772431462401,2020-09-16 16:52:29,"A Korean baroness becomes lost in a crystal meadow. When she emerges, she realises she is a neurosurgeon from Utah.",None,None,None,None,None,358,29,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
92,1306214372713193472,2020-09-16 12:52:29,An accountant in Cairo writes a book on how to stab kaleidoscopes.,None,None,None,None,None,132,17,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
93,1306153973229912065,2020-09-16 08:52:29,A 14th century treatise describes an eagle with pearls instead of wings.,None,None,None,None,None,99,17,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
94,1306093573599719430,2020-09-16 04:52:28,You will dream of a sexual health clinic tonight. The sexual health clinic will eat you.,None,None,None,None,None,932,161,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
95,1306033174103748608,2020-09-16 00:52:28,"A clairvoyant turns over a tarot card with a diamond necklace on it. 'It means that abstract art is in your future,' he says to you.",None,None,None,None,None,300,76,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
96,1305972774452649990,2020-09-15 20:52:27,"If you pay a poltergeist in South Dakota the sum of 2,600 dollars, it will destroy the universe.",None,None,None,None,None,1101,188,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
97,1305912375011209216,2020-09-15 16:52:27,"At twilight a message is etched into an amethyst belonging to a Kenyan senator. It reads: ""I'm in love with you.""",None,None,None,None,None,238,41,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
98,1305851975364259842,2020-09-15 12:52:27,Every software developer in Indonesia is all alone.,None,None,None,None,None,329,60,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
99,1305791575746699264,2020-09-15 08:52:26,In Nashville there is an encyclopedia that is made of bears.,None,None,None,None,None,161,16,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
100,1305731176296980480,2020-09-15 04:52:26,A social media manager falls into a river filled with ice cream vans. She is never seen again.,None,None,None,None,None,433,79,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
101,1305670776872263680,2020-09-15 00:52:26,An opera singer discovers that society is under the spell of an ocean.,None,None,None,None,None,417,90,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
102,1305610377296658432,2020-09-14 20:52:25,A Tibetan man spends his whole life writing an epic poem about teardrops.,None,None,None,None,None,324,56,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
103,1305549977716883457,2020-09-14 16:52:25,"In San Diego, 22 giant clams are checking Facebook.",None,None,None,None,None,307,51,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
104,1305549977716883457,2020-09-14 16:52:25,"In San Diego, 22 giant clams are checking Facebook.",None,None,None,None,None,307,51,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
105,1305489578061570048,2020-09-14 12:52:24,A child finds a mystical book containing instructions for building a synagogue out of circus tents.,None,None,None,None,None,251,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
106,1305429178565586949,2020-09-14 08:52:24,An Irish baroness hears a clarinet that sounds like hedonism.,None,None,None,None,None,240,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
107,1305368779208056832,2020-09-14 04:52:24,A court jester sees a cloud in the shape of a hospital.,None,None,None,None,None,116,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
108,1305308379615641600,2020-09-14 00:52:23,There is a forest in Quebec that feels pretentious.,None,None,None,None,None,1010,151,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
109,1305247979989733376,2020-09-13 20:52:23,A Californian academic committee has a meeting about arts funding that lasts for 279 million years.,None,None,None,None,None,690,125,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
110,1305187580342759425,2020-09-13 16:52:23,An accountant sees a raven with Michelangelo's Last Judgment painted on its wings.,None,None,None,None,None,226,56,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
111,1305127180712648706,2020-09-13 12:52:22,There is a monster in Orlando with the head of a rabbit and the body of a monster. It carries a ruby in its hands.,None,None,None,None,None,239,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
